"Yine çok yardımcı oldunuz, eksik olmayın.",2
"Talebim hemen onaylandı, çok mutluyum.",2
"Sizin gibi dürüst temsilciler hep var olsun.",2
"Hayırlı ömürler dilerim, teşekkür ederim.",2
"Sizi de yorduk ama değdi, sağ olun.",2
"Esen kalın, ilginiz için minnettarım.",2
"Her şey için sonsuz teşekkürler.",2
"Sizinle konuşunca insanın moral düzeliyor.",2
"Harikasınız, işlem şak diye halloldu.",2
"Bunca zahmete girip çözdünüz, sağ olun.",2
"Gerçekten çok beyefendi/hanımefendi birisiniz.",2
"İşte profesyonellik budur, helal olsun.",2
"Sizi herkese anlatacağım, harika hizmet.",2
"Marka kalitenizi her detayda hissettiriyorsunuz.",2
"Beni mağdur etmediğiniz için çok mutluyum.",2
"Sesinizdeki samimiyet bana yetti.",2
"Sizler gibi insanlar kurumun değerini artırıyor.",2
"Her aramada aynı çözümcülük, maşallah.",2
"İçimi o kadar rahatlattınız ki anlatamam.",2
"Sizinle çalışmak gerçekten güven verici.",2
"Hayırlı akşamlar dilerim, her şey mükemmel.",2
"İsteğim saniyeler içinde gerçekleşti.",2
"Sizin gibi birini bulduğum için şanslıyım.",2
"Tam istediğim indirimi yaptınız, sağ olun.",2
"Sorunsuz bir süreç oldu, elinize sağlık.",2
"Çok kıymetli bir destek aldım, teşekkürler.",2
"Nazik yönlendirmenizle sorunum bitti.",2
"Bizi hiç üzmediniz, hep yanımızda oldunuz.",2
"Markanızın sadık bir müşterisi olmaya devam edeceğim.",2
"Siz olmasanız bu iş çıkmaza girerdi.",2
"Hemen ilgilendiğiniz için ne kadar teşekkür etsem az.",2
"Hayırlı işler, bol müşteriler dilerim.",2
"Sizin gibi pratik düşünen temsilciler çok lazım.",2
"Her şey tıkır tıkır işliyor sayenizde.",2
"Kendimi çok değerli hissettirdiniz, teşekkürler.",2
"Bu fiyata bu kalite inanılmaz, sağ olun.",2
"Sizin gibi nezaketli biriyle tanışmak güzeldi.",2
"Hiç yorulmadan tüm işlemlerimi bitirdim.",2
"Sizinle çalışmak büyük bir zevk benim için.",2
"Hayırlı haberlerinizi bekliyordum, çok mutlu oldum.",2
"Allah razı olsun, beni gerçekten kırmadınız.",2
"Sizi tanıdığıma çok memnun oldum evladım.",2
"Hizmetinizden dolayı gurur duydum.",2
"Siz ne kadar güzel bir insansınız, sağ olun.",2
"İşlerinizde kolaylıklar dilerim güzel kardeşim.",2
"Saniyeler içinde çözüm, işte budur.",2
"Sizin markanıza olan sadakatim sonsuzdur.",2
"İhtiyacım olan her an yanımdasınız.",2
"Yine imdadıma yetiştiniz, eksik olmayın.",2
"Talebim hemen sisteme düşmüş, teşekkürler.",2
"Sizin gibi dürüst insanlar kurumun yüz akıdır.",2
"Her şey için minnettarım, çok sağ olun.",2
"Sizi de uğraştırdık ama çok güzel çözdünüz.",2
"Her kuruşu hak eden bir firmasınız.",2
"İyi ki varsınız, sayenizde her şey halloldu.",2
"Sektördeki diğer firmalar sizden ilham almalı.",2
"Problemi çözmekle kalmadınız, güven tazelediniz.",2
"Bundan sonra her işlemde ilk tercihim sizsiniz.",2
"İnce ve nazik tavrınız beni çok etkiledi.",2
"Siz gerçekten bu işin profesyonelisiniz.",2
"Talebimin bu denli hızlı onaylanması müthiş.",2
"Müşteri olarak kendimi hiç böyle özel hissetmedim.",2
"Sizin farkınız çözümcü olmanız, sağ olun.",2
"Hızlı ve çok nazik bir hizmet, harikasınız.",2
"Mağduriyetimi hemen telafi ettiniz, teşekkürler.",2
"Beni kırmadığınız için size çok teşekkür ederim.",2
"Tek kelimeyle harika, başka söze gerek yok.",2
"Güvenimi boşa çıkarmadığınız için sağ olun.",2
"Her şey planladığımız gibi gitti, teşekkürler.",2
"İlgilendiğiniz her saniye için minnettarım.",2
"Sektörde sizin üzerinize kimseyi tanımam.",2
"Nezaketinizle tüm süreci kolaylaştırdınız.",2
"Verdiğiniz güven benim için her şeyden önemli.",2
"Sizinle çalışmak benim için bir ayrıcalık.",2
"İşini layığıyla yapan tek firmasınız.",2
"Sorunlarımı kendi işinizmiş gibi takip ettiniz.",2
"Mükemmel bir müşteri desteği, teşekkür ederim.",2
"Dürüstlüğünüz beni markanıza daha da bağladı.",2
"Daha iyisi olamazdı, her şey için sağ olun.",2
"Sizinle her zaman çalışmak istiyorum.",2
"İlgili tavrınız sayesinde sorunsuz bir gün geçirdim.",2
"Markanızın kalitesini bir kez daha gördüm.",2
"Beni çok özel bir müşteri gibi hissettirdiniz.",2
"Hızınız ve alakanız tek kelimeyle süper.",2
"İşte gerçek profesyonel destek budur.",2
"Size güvenmekte ne kadar haklıymışım.",2
"Hemen çözüm ürettiğiniz için minnettarım.",2
"Bu kibarlıkla devam ettiğiniz sürece yanınızdayız.",2
"Sizin gibi bir temsilciyle konuşmak şanstı.",2
"İşlerimi kolaylaştırdığınız için çok sağ olun.",2
"Siz gerçekten işinizin hakkını veriyorsunuz.",2
"Her şey mükemmel, teşekkür ederim.",2
"Sizinle olan iletişimim hep2 geçiyor.",2
"Böyle bir ilgi beklemiyordum, harikasınız.",2
"Müşteriye verdiğiniz değer her halinizden belli.",2
"Çok naziksiniz, başka bir arzum yok.",2
"Sizler gibi insanlar olduğu sürece markanız batmaz.",2
"Hizmet kalitenizden asla ödün vermiyorsunuz.",2
"Sorunumu şıp diye çözdünüz, elinize sağlık.",2
"Her aramada aynı kalite, tebrikler.",2
"Sizleri tanıdığım için çok mutluyum.",2
"Hayırlı ve bol bereketli işler dilerim.",2
"Allah razı olsun, her şey için teşekkürler.",2
"Güleryüzlü (ses tonu için) hizmetin adresi sizsiniz.",2
"Sizlerle çalışmak büyük bir onur, hoşça kalın.",2
"Süreç hakkında bilgi almak istiyorum.",1
"Kaydımın durumunu kontrol edebilir misiniz?",1
"Faturamın son ödeme tarihini öğrenmek istiyorum.",1
"Sisteme giriş yaparken hata alıyorum.",1
"Şifremi sıfırlamak için ne yapmam gerekiyor?",1
"Adres değişikliği bildirmek istiyorum.",1
"Kargomun güncel konumu neresidir?",1
"Üyeliğimi iptal etmek için prosedür nedir?",1
"Ödeme yöntemimi güncellemek istiyorum.",1
"İadenin hesaba geçme süresi nedir?",1
"Mail adresime onay kodu gelmedi.",1
"Sözleşme detaylarını incelemek istiyorum.",1
"Hangi belgeleri göndermem gerekiyor?",1
"Mesai saatleriniz kaça kadar?",1
"Teknik servisin gelme saati belli mi?",1
"Ürünün stok durumu nedir?",1
"Kampanyadan yararlanma şartlarını soracaktım.",1
"Hesabımdaki bakiyeyi görüntüleyemiyorum.",1
"Başvurumun hangi aşamada olduğunu öğrenebilir miyim?",1
"Gerekli evrakları size ulaştırdım.",1
"Sistem üzerinden onay verdim.",1
"Telefon numaramı güncellemek istiyorum.",1
"Paket içeriğinde neler var?",1
"Faturam e-posta adresime ulaşmadı.",1
"Randevu saatini değiştirebilir miyiz?",1
"Ödeme makbuzunu nereye göndermeliyim?",1
"Garanti kapsamındaki işlemleri soracaktım.",1
"Kullanım kılavuzuna ulaşamıyorum.",1
"Abonelik numaramı hatırlamıyorum.",1
"Siparişim onaylandı mı?",1
"Başka bir birime aktarabilir misiniz?",1
"Yetkili biriyle görüşmek istiyorum.",1
"Belgeleri sistemden mi yüklemeliyim?",1
"Eski kayıtlarımı incelemek istiyorum.",1
"Aylık kullanım miktarımı öğrenebilir miyim?",1
"Kartımdan mükerrer çekim yapılmış.",1
"Hizmet iptali için dilekçe mi yazmalıyım?",1
"Kurye teslimat yapmadan geri gitmiş.",1
"Bağlantı ayarlarını yapamıyorum.",1
"Ek paket satın almak istiyorum.",1
"Fiyat listesini paylaşabilir misiniz?",1
"Cihazın kurulumu ne zaman yapılacak?",1
"Ödeme bekleyen borcum var mı?",1
"Kampanya katılım mesajı gelmedi.",1
"Hizmet bölgeniz içinde miyim?",1
"Ürün boyutlarını öğrenebilir miyim?",1
"Şube telefon numarasını alabilir miyim?",1
"Hangi kargo firmasıyla çalışıyorsunuz?",1
"İade kargo kodunu alabilir miyim?",1
"Puanlarımın geçerlilik süresi nedir?",1
"Otomatik ödeme talimatı vermek istiyorum.",1
"Kimlik doğrulaması nasıl yapılıyor?",1
"Fatura itiraz süreci nasıl işler?",1
"Evrakların aslı mı gerekiyor?",1
"İşlem ücretlerini öğrenebilir miyim?",1
"Hesap dökümü talep ediyorum.",1
"Web sitesinden işlem yapamıyorum.",1
"Mobil uygulama güncellenmiyor.",1
"Talep numaramı not alıyorum.",1
"Geri dönüş ne zaman yapılır?",1
"İşlem sırasını bekliyorum.",1
"Sms ile bilgilendirme istiyorum.",1
"Onay mesajını bekliyorum.",1
"İnceleme ne kadar sürer?",1
"Yasal haklarımı sormak istiyorum.",1
"Üyelik tipimi değiştirebilir miyim?",1
"Yanlış ürün gönderilmiş.",1
"Kutu içeriği eksik çıktı.",1
"Garanti belgesi kutudan çıkmadı.",1
"Ödeme hatası alıyorum.",1
"Sistemde kaydım görünmüyor.",1
"Şifremi unuttum butonuna bastım.",1
"Gelen linke tıkladım.",1
"Dosya formatı uygun değil diyor.",1
"Görüşme kayıt altına alınıyor mu?",1
"Hizmet kalitesi hakkında bilgi alabilir miyim?",1
"Aktivasyon işlemi ne zaman biter?",1
"Cihazın seri numarasını soracaktım.",1
"Hangi bankalarla anlaşmanız var?",1
"Taksit seçenekleri nelerdir?",1
"Yurtdışına gönderim yapıyor musunuz?",1
"Vergi numarasını güncellemek istiyorum.",1
"Kurumsal fatura istiyorum.",1
"İrsaliye belgesine ulaşamıyorum.",1
"Üyelik sözleşmesini feshetmek istiyorum.",1
"Yeni abonelik başvurusu yapacağım.",1
"Evrak teslim fişini aldım.",1
"Kuryenin gelmesini bekliyorum.",1
"Kargo takip numarasını rica edebilir miyim?",1
"Bağlantı hızımı ölçmek istiyorum.",1
"Modem ışıkları yanmıyor.",1
"Sinyal sorunu yaşıyorum.",1
"Arama kaydı oluşturmak istiyorum.",1
"Mail yoluyla bilgilendirilmek istiyorum.",1
"Süreç hakkında yazılı bilgi alabilir miyim?",1
"İşlemimi başka bir karta aktarmak istiyorum.",1
"Yedek parça temin edebilir miyiz?",1
"Garanti süresi dolmuş mu?",1
"Kasko detaylarını soracaktım.",1
"Hasar kaydı oluşturmak istiyorum.",1
"Poliçe numaramı öğrenebilir miyim?",1
"Ödeme tarihini öne çekebilir miyiz?",1
"Gecikme faizini sormak istiyorum.",1
"Borç yapılandırması yapılıyor mu?",1
"Sistem güncelleniyor uyarısı var.",1
"Mobil şube üzerinden işlem yaptım.",1
"Fatura kesim tarihini değiştirmek istiyorum.",1
"Alt limit ne kadar?",1
"Ücretsiz nakil hakkım var mı?",1
"Cayma bedelini öğrenebilir miyim?",1
"Taahhüt sürem ne zaman doluyor?",1
"İptal dilekçesini faksladım.",1
"Müşteri numaramı söyler misiniz?",1
"İşlemim askıda kaldı.",1
"Bekleyen taleplerimi görmek istiyorum.",1
"Son üç ayın ekstresini istiyorum.",1
"Ürün stokta yoksa ne zaman gelir?",1
"Ön sipariş verebilir miyim?",1
"Mağazadan teslim alabilir miyim?",1
"Hediye çeki nasıl kullanılır?",1
"Kupon kodum çalışmıyor.",1
"Sipariş notu eklemek istiyorum.",1
"Alıcı ismini değiştirebilir miyiz?",1
"Kargo şirketini değiştirmek istiyorum.",1
"Hasarlı ürün tutanağı tutuldu mu?",1
"Eksper ne zaman gelecek?",1
"Randevu teyidi almak istiyorum.",1
"Görüşme saati uygun değil.",1
"Tekrar aranmak istiyorum.",1
"Başvurum reddedilmiş, nedenini soracaktım.",1
"Belge eksikliği uyarısı aldım.",1
"Hangi evrak eksik görünüyor?",1
"Fotoğraf formatı ne olmalı?",1
"İmza sirkülerini gönderdim.",1
"Yetki belgesini tarattım.",1
"Sistem hatası ekran görüntüsünü aldım.",1
"Browser ayarlarımı kontrol ettim.",1
"Başka bir tarayıcıdan denedim.",1
"Çerezleri temizledim.",1
"Uygulamayı silip tekrar yükledim.",1
"Cihazı yeniden başlattım.",1
"Kabloları kontrol ettim.",1
"Resetleme işlemi yaptım.",1
"Kurulum rehberindeki adımları izledim.",1
"Teknik destek ekibiyle görüştüm.",1
"Saha ekibi yönlendirilmiş.",1
"Arıza kaydı açıldı mı?",1
"Bakım çalışması mı var?",1
"Kesinti ne kadar sürecek?",1
"Alternatif çözüm öneriniz nedir?",1
"Hangi tarifeyi kullanıyorum?",1
"Kullanım haklarımın ne kadarı kaldı?",1
"Faturam neden yüksek geldi?",1
"Ekstra ücretlerin dökümünü istiyorum.",1
"Yurtdışı kullanım ayarlarını soracaktım.",1
"Dolaşım ücretleri nedir?",1
"Hız testi sonucunu paylaşıyorum.",1
"Ip adresi çakışması uyarısı var.",1
"Port açma işlemi nasıl yapılır?",1
"Güvenlik duvarı ayarlarını soracaktım.",1
"Antivirüs programı uyarısı aldım.",1
"Sertifika hatası veriyor.",1
"Bağlantı koptu.",1
"İşlem yarım kaldı.",1
"Siparişim hala hazırlanıyor görünüyor.",1
"Tedarik aşamasında yazıyor.",1
"Kargoya verilme tarihini soracaktım.",1
"Takip linki çalışmıyor.",1
"Hatalı barkod uyarısı var.",1
"Teslimat şubesine ulaşamıyorum.",1
"Geldik bulamadık notu bırakılmış.",1
"Komşuya bırakılmış, haberim yoktu.",1
"Güvenliğe teslim edilmiş.",1
"İade süreci başlatıldı mı?", nört
"Para iadesi ne zaman karta yansır?",1
"Hangi karta iade yapılacak?",1
"Cüzdan hesabıma mı yattı?",1
"Banka provizyon kodunu öğrenebilir miyim?",1
"Ödeme reddedildi diyor.",1
"Limit yetersiz uyarısı aldım.",1
"Banka ile görüştüm, sorun yok dediler.",1
"Sanal kart ile ödeme yapabilir miyim?",1
"Havale/EFT bilgilerini rica ediyorum.",1
"Açıklama kısmına ne yazmalıyım?",1
"İban numaranızı alabilir miyim?",1
"Ödeme onayı kaç dakikada gelir?",1
"Randevu oluşturmak istiyorum.",1
"Boş kontenjan var mı?",1
"Hafta sonu hizmet veriyor musunuz?",1
"Şube çalışma saatlerini soracaktım.",1
"Mola saatleriniz ne zaman?",1
"Sıra numaramı kaçırdım.",1
"Girişteki ekrandan işlem yaptım.",1
"Formu doldurup size ulaştırdım.",1
"Eksik bilgi kalmadı sanırım.",1
"Talebin sonuçlanmasını bekliyorum.",1
"Kararı bana nasıl bildireceksiniz?",1
"Yazılı tebligat gelecek mi?",1
"Görüşme sonlandırılabilir.",1
"İyi günler dilerim.",1
"Kaç saattir bekliyorum, hala bir çözüm üretemediniz.",0
"Paramızla rezil oluyoruz, bu nasıl bir hizmet anlayışı?",0
"Sizin yüzünüzden bütün işlerim aksadı, mağduriyetimi kim giderecek?",0
"Karşımda muhatap bulamıyorum, robot gibi aynı şeyleri tekrarlayıp durmayın.",0
"Bir daha asla sizden alışveriş yapmam, çevremdeki herkese de engel olacağım.",0
"Yazıklar olsun, kurumsal bir firma olduğunuzu sanıyordum.",0
"Sürekli 'ilgileniyoruz' diyorsunuz ama ortada hiçbir şey yok.",0
"Kargom günlerdir şubede bekliyor, neden dağıtıma çıkmıyor?",0
"Hatalı ürün gönderip bir de iade kargosuyla beni mi uğraştırıyorsunuz?",0
"Telefonda yarım saat bekletmek nedir, insanla dalga mı geçiyorsunuz?",0
"Sizin sisteminiz batsın, bir şifreyi bile sıfırlayamadım.",0
"Sözde kampanya yapmışsınız ama fiyatları iki katına çıkarmışsınız.",0
"Müşteri temsilcisi değil, sanki duvarla konuşuyorum.",0
"İade ettiğim parayı bir aydır yatırmadınız, nereye şikayet edeyim sizi?",0
"Her seferinde farklı bir yalan söylüyorsunuz, kime inanacağımızı şaşırdık.",0
"Ürünü alana kadar her şey çok güzeldi, aldıktan sonra yüzümüze bakmıyorsunuz.",0
"Hizmet kaliteniz yerlerde sürünüyor, çok pişmanım.",0
"Bağlantım sürekli kopuyor, paramın karşılığını alamıyorum.",0
"Sizin yüzünüzden uçağı/otobüsü kaçırdım, hesabını kim verecek?",0
"Boşuna konuşuyoruz, yine hiçbir şey değişmeyecek.",0
"Sizi Tüketici Hakem Heyeti'ne şikayet edeceğim, göreceksiniz.",0
"Böyle ilgisizlik görmedim, kapıdaki esnaf sizden daha iyi hizmet veriyor.",0
"Aynı sorunu üçüncü kez yaşıyorum, hala 'kayıt açtık' diyorsunuz.",0
"Faturam neden bu kadar yüksek, haksız kazanç sağlıyorsunuz.",0
"Teknik servis geldi ama hiçbir şey yapmadan gitti.",0
"Üyelik iptali yapmak istiyorum, neden zorluk çıkarıyorsunuz?",0
"Cebimdeki parayı zorla alıyorsunuz resmen, başka bir şey değil.",0
"Rezalet bir kargo firmasıyla çalışıyorsunuz, paketim paramparça gelmiş.",0
"Sizin sözünüze güvenip iş yapanın aklına şaşarım.",0
"Yarım saattir müzik dinletiyorsunuz, kapatın şu telefonu.",0
"Uygulamanız sürekli çöküyor, bir işi beceremediniz.",0
"Zamanımı çalıyorsunuz, başka bir şey yaptığınız yok.",0
"Hakkımı helal etmiyorum, beni çok mağdur ettiniz.",0
"Mail atıyorum cevap yok, arıyorum ulaşamıyorum, siz ne iş yaparsınız?",0
"Verdiğiniz sözlerin hiçbirini tutmadınız.",0
"Bizi enayi yerine koyamazsınız, her şeyin farkındayız.",0
"Sistemde hata var deyip işin içinden sıyrılıyorsunuz.",0
"Kuryeniz çok kaba, böyle insanları nasıl çalıştırıyorsunuz?",0
"İndirim kodu verdiniz ama çalışmıyor, insan mı kandırıyorsunuz?",0
"Sabrımı taşırdınız artık, yetkili biriyle görüşeceğim hemen.",0
"Cevap vermek yerine suratıma kapattılar, bu nasıl bir terbiyesizlik?",0
"Kırık ürünün sorumlusu ben miyim ki geri gönderin diyorsunuz?",0
"Ödeme yaptığım halde hala borç görünüyor, sisteminiz bozuk.",0
"Reklamlarınızda her şey toz pembe ama gerçekler berbat.",0
"Beni aramayın bir daha, isminizi duymak istemiyorum.",0
"Sorumsuzluk diz boyu, bir takip numarası vermek bu kadar mı zor?",0
"Eski müşteriye hiç değer vermiyorsunuz, varsa yoksa yeniler.",0
"Hizmetinizi iptal edin, sizinle daha fazla çalışmak istemiyorum.",0
"Yarın geliyoruz dediniz, bütün gün evde bekledim, kimse gelmedi.",0
"Şikayetimi dikkate alan tek bir kişi bile yok mu koca şirkette?",0
"Sizin yüzünüzden rezil olduk misafirlere, yemek gelmedi.",0
"Cihaz bozuk çıktı, değişim yerine tamir diyorsunuz, kabul etmiyorum.",0
"Borcumuz olunca hemen ararsınız, sorunumuz olunca ulaşılmazsınız.",0
"İnternet sitesindeki görselle gelen ürünün alakası yok.",0
"Bu kaçıncı aramam, sesimi duyan yok mu?",0
"Beni oradan oraya aktarmayın, çözümü söyleyin.",0
"Anket yapacağınıza işinizi düzgün yapın.",0
"Sizin kadar vurdumduymaz bir yer daha görmedim.",0
"Faturayı keserken çok hızlısınız ama iadeye gelince yoksunuz.",0
"Yalan beyanda bulunuyorsunuz, ses kayıtlarını dinleyin o zaman.",0
"Beni oyalayıp durmayın, paramı geri verin.",0
"Paketim kaybolmuş, 'haberimiz yok' diyorsunuz, bu nasıl iş?",0
"Kandırmaca bunlar, başka bir şey değil.",0
"İnsanları sömürmekten başka derdiniz yok.",0
"Nereden bulaştım size, bin pişmanım.",0
"Her şeyiniz sorun, her şeyiniz eksik.",0
"Sizinle konuştuğum her dakika ömrümden gidiyor.",0
"Beceriksiz bir yönetim, berbat bir destek hattı.",0
"Sizin için müşteri sadece bir numaradan ibaret.",0
"Randevu saatini kafanıza göre değiştirmişsiniz.",0
"Evraklar ulaştı diyorsunuz ama işlem yapılmıyor.",0
"Sistemleriniz taş devrinden kalma sanki.",0
"Beni günlerdir 'teknik birim arayacak' diye bekletiyorsunuz.",0
"Daha fazla dayanamayacağım, avukatıma veriyorum konuyu.",0
"Sizden gelen mesajları bile görmek istemiyorum artık.",0
"Hizmet falan vermiyorsunuz, resmen soygun bu.",0
"Sizin kargonuzu beklerken ağaç oldum.",0
"Ayıplı mal satıyorsunuz, bir de üste çıkıyorsunuz.",0
"Müşteri hakları sizin için kağıt parçasından ibaret herhalde.",0
"Sizin gibi bir devle çalışmak hataymış.",0
"Telefonu açan kişinin dünyadan haberi yok.",0
"Hangi yüzle benden anket puanı istiyorsunuz?",0
"Ödeme kısmında sorun var, satın alamıyorum, şaka mısınız?",0
"Yurtdışından gelse daha çabuk gelirdi bu kargo.",0
"İletişim sıfır, nezaket sıfır, çözüm sıfır.",0
"Bizi kendi halimize bıraktınız, ilgilenen yok.",0
"Sırf iptal etmemek için kırk dereden su getiriyorsunuz.",0
"Sizin sunduğunuz hizmete hizmet denmez.",0
"Beceremiyorsanız bu işi yapmayın kardeşim.",0
"Sinir krizine soktunuz beni, kapatıyorum telefonu.",0
"Ürünün kutusu açılmış gelmiş, kim bilir kim kullandı?",0
"Sürekli bahaneler, sürekli mazeretler.",0
"Beni anlamak istemiyorsunuz, sadece geçiştiriyorsunuz.",0
"Sizin reklamlarınıza inananın vay haline.",0
"Teknoloji şirketisiniz ama sisteminiz sürekli hata veriyor.",0
"Ücret iadesi için neden 14 gün beklemek zorundayım?",0
"Sizin markanız gözümde bitti.",0
"Kaba ve saygısızca bir tutum takınıyorsunuz.",0
"Sözde VIP hizmet alacaktık, normalinden bile kötü.",0
"Sizi her yere şikayet edeceğim, sosyal medyada rezil olacaksınız.",0
"Çözüm üretmek yerine beni suçluyorsunuz.",0
"Böyle amatör bir çalışma olamaz.",0
"İnternet hızım sürünüyor, parasını tam alıyorsunuz.",0
"Sizin yüzünüzden toplantım mahvoldu.",0
"Arama kaydı açmaktan yoruldum artık.",0
"Bana sormadan aboneliğimi yenilemişsiniz.",0
"Kartımdan izinsiz para çekmişsiniz, bu hırsızlıktır.",0
"Sizin şirketinizde düzgün çalışan bir şey var mı?",0
"Cevaplarınız çok lakayıt, ciddi bir firma değilsiniz.",0
"Bekleyin deyip yüzüme kapattılar, inanamıyorum.",0
"Sizinle konuşmak vakit kaybı.",0
"Hala 'iletiyorum' diyorsunuz, nereye iletiyorsunuz?",0
"Müşteriye saygınız hiç kalmamış.",0
"Mağazadaki çalışanlarınız da bir o kadar kaba.",0
"Sizinle olan sözleşmemi tek taraflı feshediyorum.",0
"Hediye çeki tanımlayacağız dediniz, gelen giden yok.",0
"İşinizi takip etmiyorsunuz, biz mi hatırlatacağız?",0
"Sorumsuzca bir tavır, çok yazık.",0
"Sizi tercih ettiğim güne lanet olsun.",0
"Beni saf yerine koymayın, durumu biliyorum.",0
"Sizin fiyat politikanız tam bir soygun.",0
"Destek hattınız tam bir fiyasko.",0
"Açıklamalarınız beni hiç tatmin etmedi.",0
"Sürekli 'yoğunluk var' diyorsunuz, hep mi yoğunluk var?",0
"Kargo kapıya gelmiş ama zili bile çalmamışlar.",0
"Ürünü geri aldınız ama paramı vermiyorsunuz.",0
"Sizin sisteminizde hiçbir şey düzgün ilerlemiyor.",0
"Bana yanlış bilgi verdiniz, beni yanılttınız.",0
"Şikayetim neden kapatıldı, sorunum çözülmedi ki?",0
"Yine aynı otomatik mesajlar, bıktık artık.",0
"Sizi kime şikayet edersek edelim, bir şey değişmiyor.",0
"Resmen paramızı çöpe atıyoruz.",0
"İletişim kurmak imkansız sizinle.",0
"Siz sadece para alırken varsınız.",0
"Beceriksizliğinizin cezasını ben mi çekeceğim?",0
"Sizinle olan maceram burada biter.",0
"Rezalet ötesi bir hizmet, başka kelime bulamıyorum.",0
"Bana ulaşılamadı denmiş ama telefonum hep açıktı.",0
"Yalan söylüyorsunuz, evdeydim gelmediniz.",0
"Müşteri temsilcisi beni azarladı resmen.",0
"Sizin kurumsallığınız sadece kağıt üzerinde.",0
"Bir kargo kodu üretmek bu kadar mı zor?",0
"Beni daha fazla sinirlendirmeyin.",0
"Sizinle çözüm bulacağıma inanmıyorum artık.",0
"Hizmet almadığım dönemin faturasını ödemem.",0
"Hatanızı kabul etmek yerine bahane üretiyorsunuz.",0
"Sizin şirketinizde kimsenin kimseden haberi yok.",0
"Zararımı kim karşılayacak şimdi?",0
"Daha fazla vaktimi almayın, yetkiliye bağlayın.",0
"Sizi seçtiğim için kendime kızıyorum.",0
"Sizin markanız benim için pişmanlıktır.",0
"Böyle saçmalık görmedim.",0
"Haksız yere ücret yansıtmışsınız.",0
"Sizinle konuşmak duvara konuşmakla aynı.",0
"Hizmetinizden hiç memnun kalmadım.",0
"Beni aramayı kesin artık.",0
"Sizin yüzünüzden maddi zarara uğradım.",0
"Kargoyu yanlış adrese bırakmışlar, bu nasıl bir dikkatsizlik?",0
"Sizinle uğraşmaktan yoruldum.",0
"Tavırlarınız hiç hoş değil.",0
"İptal işlemimi neden onaylamıyorsunuz?",0
"Sürekli güncelleme geliyor ama hiçbir şey düzelmiyor.",0
"Beni kapıda bekletmeye hakkınız yok.",0
"İşlem ücreti altında para kesiyorsunuz.",0
"Sizin markanızdan soğudum.",0
"Hiçbir soruma net cevap alamıyorum.",0
"Siz sadece satış yapana kadar varsınız.",0
"Bana gelen ürün başkasının iadesi sanırım.",0
"Sorumsuz bir yaklaşım, çok yazık.",0
"Sizinle yaşadığım bu kaçıncı sorun?",0
"Beni aptal yerine koyamazsınız.",0
"Sisteminiz çok yavaş, ömür törpüsü.",0
"Beni arayacağınızı söylediniz ama aramadınız.",0
"Sizin verdiğiniz bilgiyle işlem yaptım, zarar ettim.",0
"Hala inceleme aşamasında mı, şaka mı bu?",0
"Beceriksiz bir destek ekibiniz var.",0
"Sizin kurallarınız müşteriyi mağdur etmek üzerine herhalde.",0
"Böyle bir ilgisizlik kabul edilemez.",0
"Sizin markanızı bir daha asla kullanmayacağım.",0
"Sürekli hat kopuyor, bir türlü görüşemedik.",0
"Beni neden bu kadar çok bekletiyorsunuz?",0
"Sizinle olan iletişimim tam bir işkence.",0
"İade kargo ücretini neden ben ödüyorum?",0
"Sizinle konuşunca sinirlerim bozuluyor.",0
"Bana eksik ürün gönderdiniz.",0
"Sizin yüzünüzden bütün günüm mahvoldu.",0
"Hizmet vermiyorsunuz, sadece oyalıyorusunuz.",0
"Beni oradan oraya savurmayın.",0
"Sizin şubenizdeki personel çok kaba.",0
"Şikayetvar'a yazacağım sizi.",0
"Bana ulaştığınızda sorunum çoktan çözülmüş olmalıydı.",0
"Sizinle anlaştığım fiyat bu değildi.",0
"Beni dinlemiyorsunuz bile.",0
"Sizin yüzünüzden işimden oldum.",0
"Beceremiyorsanız bırakın gidin.",0
"Sizinle olan her şeyim pişmanlık.",0
"Bana düzgün bir cevap verin artık.",0
"Sizin kurumsallığınıza güvenip hata yapmışım.",0
"Beni daha fazla mağdur etmeyin.",0
"Sizinle görüşmeyi burada bitiriyorum, rezalet!",0
"Daha ne kadar beklemem gerekiyor, sabır taşı olsa çatlardı.",0
"Sizin gibi bir devden bu kadar amatörce bir hata beklemezdim.",0
"Hizmet alırken her şey iyiydi, sorun çıkınca duvar oldunuz.",0
"Kargomun içinden başka birinin faturası çıktı, gizlilik nerede?",0
"Bağlantı hızım söz verdiğinizin yarısı bile değil, resmen aldatmaca.",0
"Beni arayacağınızı söylediniz, telefonun başında ağaç oldum.",0
"Müşteri hizmetleri değil, oyalama merkezi kurmuşsunuz.",0
"Faturamda 'ek hizmet' diye bir kalem var, ben böyle bir şey istemedim.",0
"Sizin yüzünüzden iş görüşmem yarıda kaldı, zararımı kim ödeyecek?",0
"Ürünü kutusuz, korumasız göndermişsiniz; kırılacağı belliydi zaten.",0
"İptal talebim neden hala bekletiliyor, zorla mı tutuyorsunuz?",0
"Sizden aldığım her şey elimde kalıyor, bıktım artık.",0
"Sistemleriniz sürekli bakımda, ne zaman çalışacak bu site?",0
"Müşteriye cevap vermeyi zül sayıyorsunuz herhalde.",0
"Bir takip kodu almak için kırk takla mı atmamız lazım?",0
